Site ID,Chloride as Cl,Calcium (Total),Total Magnesium,Sodium as Na,Potassium as K,Salinity as EC@25 (lab),Date,pH
" ""95588",4900.0,180.0,460.0,2600.0,20.0,15000.0,1988-01-27,7.17
" ""95588",4000.0,230.0,490.0,2900.0,26.0,13000.0,1988-01-28,7.6
" ""95588",5600.0,240.0,560.0,2900.0,21.0,16000.0,1988-02-03,7.3
" ""95589",560.0,13.0,51.0,540.0,7.7,3000.0,1988-02-15,8.2
" ""95589",3200.0,140.0,390.0,1700.0,11.0,11000.0,1988-02-17,7.6
" ""95589",3000.0,150.0,390.0,1600.0,11.0,10000.0,1988-02-17,7.6
" ""95589",2600.0,140.0,360.0,1600.0,11.0,10000.0,1988-02-17,7.6
" ""95589",5200.0,240.0,680.0,2500.0,19.0,16000.0,1988-02-23,7.1
" ""95758",150.0,17.0,15.0,100.0,4.2,670.0,1989-09-12,6.3
" ""95759",530.0,24.0,32.0,400.0,9.9,2200.0,1989-09-12,6.3
" ""95809",20.0,2.0,5.0,32.0,2.0,210.0,1975-08-15,7.69
" ""95809",20.0,1.2,4.6,42.0,2.8,220.0,1984-08-22,8.1
" ""95810",88.0,4.0,9.0,93.0,2.0,530.0,1976-09-01,7.71
" ""95810",44.0,2.0,4.9,77.0,1.8,400.0,1984-08-21,8.5
" ""95819",140.0,0.7,7.7,300.0,0.8,1500.0,1987-05-28,6.6
" ""95819",140.0,0.7,7.7,300.0,0.8,1500.0,1987-05-28,6.6
" ""95819",550.0,13.0,38.0,390.0,2.9,2200.0,1987-06-16,7.8
" ""95819",690.0,14.0,28.0,470.0,3.8,2600.0,1987-06-16,7.8
" ""95819",550.0,13.0,38.0,390.0,2.9,2200.0,1987-06-16,7.8
" ""95819",690.0,14.0,28.0,470.0,3.8,2600.0,1987-06-16,7.8
" ""95819",1300.0,6.5,160.0,780.0,1.6,4700.0,1987-06-02,6.9
" ""95819",1300.0,6.5,160.0,780.0,1.6,4700.0,1987-06-02,6.9
" ""95819",610.0,12.0,87.0,360.0,2.9,2400.0,1987-06-03,6.95
" ""95819",990.0,30.0,150.0,480.0,3.8,3600.0,1987-06-03,6.95
" ""95819",610.0,12.0,87.0,360.0,2.9,2400.0,1987-06-03,6.95
" ""95819",990.0,30.0,150.0,480.0,3.8,3600.0,1987-06-03,6.95
" ""95819",720.0,14.0,25.0,500.0,3.1,2700.0,1987-07-01,7.9
" ""95820",560.0,14.0,37.0,390.0,2.9,2200.0,1987-07-29,8.1
" ""95821",180.0,14.0,24.0,270.0,1.2,1400.0,1988-01-27,7.35
" ""95821",190.0,8.8,27.0,150.0,3.3,930.0,1988-01-27,7.35
" ""95821",180.0,14.0,24.0,270.0,1.2,1400.0,1988-01-27,7.35
" ""95821",190.0,8.8,27.0,150.0,3.3,930.0,1988-01-27,7.35
" ""95821",350.0,11.0,36.0,200.0,4.7,1400.0,1988-02-05,7.7
" ""95821",350.0,11.0,36.0,200.0,4.7,1400.0,1988-02-05,7.7
" ""95821",290.0,9.7,32.0,180.0,2.6,1200.0,1988-04-19,6.9
" ""95919",2200.0,56.0,280.0,1200.0,6.7,7000.0,1986-02-12,7.5
" ""95919",2200.0,56.0,280.0,1200.0,6.7,7000.0,1986-02-12,7.5
" ""95919",2100.0,29.0,180.0,1300.0,5.6,7300.0,1986-02-06,6.35
" ""95919",3200.0,45.0,300.0,1600.0,9.8,9500.0,1986-02-06,6.35
" ""95919",2400.0,55.0,270.0,1300.0,10.0,7400.0,1986-02-06,6.35
" ""95919",1000.0,7.0,47.0,820.0,2.1,4200.0,1986-02-06,6.35
" ""95919",990.0,9.8,47.0,790.0,2.0,4100.0,1986-02-06,6.35
" ""95919",1500.0,34.0,180.0,840.0,8.5,5100.0,1986-02-06,6.35
" ""95919",3500.0,120.0,380.0,2000.0,13.0,12000.0,1986-03-21,7.1
" ""95919",3500.0,100.0,380.0,2000.0,18.0,11000.0,1986-03-06,7.0
" ""95919",3700.0,110.0,390.0,2000.0,12.0,12000.0,1988-04-18,7.2
" ""95920",1100.0,8.4,55.0,850.0,1.6,4500.0,1988-04-18,5.9
" ""95921",190.0,7.4,17.0,190.0,2.9,1000.0,1987-05-29,7.5
" ""95921",190.0,7.4,17.0,190.0,2.9,1000.0,1987-05-29,7.5
" ""95921",4600.0,9.2,530.0,2800.0,4.2,14000.0,1987-05-04,5.8
" ""95921",4600.0,8.7,510.0,2600.0,4.1,14000.0,1987-05-05,6.03
" ""95921",4600.0,8.7,510.0,2600.0,4.1,14000.0,1987-05-05,6.03
" ""95921",3000.0,100.0,410.0,1400.0,4.7,9400.0,1987-05-05,6.03
" ""95921",250.0,13.0,25.0,210.0,2.1,1200.0,1987-06-09,7.2
" ""96445",280.0,38.0,28.0,170.0,5.5,1200.0,1987-07-15,7.6
" ""96557",10000.0,490.0,790.0,4700.0,8.9,24000.0,1987-08-19,7.4
" ""96558",7000.0,360.0,530.0,3400.0,8.9,19000.0,1987-08-19,7.7
" ""96560",140.0,17.0,15.0,98.0,4.0,730.0,1978-07-06,7.88
" ""96560",139.0,17.0,15.0,97.0,4.0,710.0,1978-07-07,7.65
" ""96560",138.0,17.0,15.0,94.0,4.0,710.0,1978-09-25,7.99
" ""96883",2391.0,15.0,191.0,1383.0,37.0,7832.0,1972-09-28,8.6
" ""96883",3500.0,94.0,440.0,1700.0,49.0,11000.0,1985-10-23,8.1
" ""96883",3200.0,78.0,380.0,1600.0,44.0,11000.0,1985-04-03,7.7
" ""96883",3700.0,99.0,470.0,1900.0,49.0,11000.0,1986-11-07,7.9
" ""96883",3800.0,98.0,470.0,1800.0,47.0,11000.0,1986-04-30,8.1
" ""96883",3100.0,97.0,480.0,1900.0,50.0,12000.0,1987-04-10,7.8
" ""96883",4000.0,120.0,580.0,2100.0,54.0,12000.0,1988-01-13,8.0
" ""96883",4100.0,110.0,520.0,1900.0,47.0,13000.0,1988-11-29,8.2
" ""96883",3900.0,120.0,560.0,2100.0,56.0,12000.0,1988-05-03,7.8
" ""96883",4200.0,110.0,530.0,2000.0,52.0,13000.0,1989-12-12,7.8
" ""96883",4100.0,110.0,540.0,2000.0,52.0,13000.0,1989-05-11,7.8
" ""96883",4200.0,110.0,530.0,1900.0,51.0,13000.0,1990-11-19,7.8
" ""96883",4200.0,120.0,580.0,2100.0,56.0,13000.0,1991-11-12,7.9
" ""96883",4100.0,110.0,500.0,1800.0,48.0,13000.0,1991-05-08,7.7
" ""96883",4300.0,110.0,540.0,2000.0,52.0,13000.0,1992-12-10,7.7
" ""96900",1100.0,46.0,190.0,490.0,15.0,4100.0,1984-06-04,7.7
" ""96900",1100.0,46.0,190.0,510.0,15.0,4200.0,1985-10-24,8.3
" ""96900",1100.0,43.0,180.0,490.0,15.0,4200.0,1985-05-08,7.8
" ""96900",1100.0,47.0,200.0,550.0,16.0,4300.0,1986-11-05,8.2
" ""96900",1100.0,48.0,200.0,560.0,17.0,4200.0,1986-04-30,8.1
" ""96900",1200.0,47.0,200.0,540.0,16.0,4200.0,1987-04-09,8.2
" ""96900",1000.0,42.0,180.0,490.0,15.0,3900.0,1987-09-18,8.3
" ""96900",970.0,42.0,180.0,480.0,15.0,3900.0,1988-11-29,8.6
" ""96900",1000.0,44.0,190.0,510.0,16.0,3900.0,1988-04-14,8.2
" ""96900",1100.0,41.0,190.0,550.0,24.0,4300.0,1989-12-12,8.1
" ""96900",1100.0,42.0,180.0,490.0,15.0,3900.0,1989-05-10,8.2
" ""96900",1100.0,42.0,180.0,470.0,15.0,4100.0,1990-11-20,8.2
" ""96900",1100.0,46.0,190.0,470.0,14.0,4200.0,1990-05-15,8.0
" ""96900",1100.0,47.0,200.0,520.0,17.0,4200.0,1991-11-12,8.1
" ""96900",1100.0,46.0,190.0,490.0,17.0,4100.0,1991-05-08,8.0
" ""96900",1100.0,50.0,210.0,550.0,17.0,4200.0,1992-12-08,7.9
" ""96901",1100.0,41.0,190.0,530.0,24.0,4300.0,1984-06-04,7.8
" ""96901",1100.0,40.0,190.0,550.0,24.0,4300.0,1985-10-24,8.4
" ""96901",1100.0,38.0,180.0,510.0,22.0,4200.0,1985-05-14,7.8
" ""96901",1200.0,42.0,200.0,580.0,25.0,4400.0,1986-11-05,8.1
" ""96901",1100.0,43.0,210.0,610.0,27.0,4300.0,1986-04-30,8.1
" ""96901",1200.0,40.0,190.0,560.0,24.0,4300.0,1987-04-09,8.1
" ""96901",1100.0,40.0,190.0,550.0,23.0,4200.0,1987-09-18,8.3
" ""96901",1100.0,39.0,190.0,540.0,23.0,4200.0,1988-11-29,8.6
" ""96901",1200.0,44.0,210.0,580.0,26.0,4200.0,1988-04-14,8.2
" ""96901",1100.0,47.0,200.0,540.0,17.0,4000.0,1989-12-12,8.2
" ""96901",1100.0,38.0,190.0,530.0,23.0,4200.0,1989-05-10,8.1
" ""96901",1100.0,40.0,190.0,510.0,22.0,4300.0,1990-11-20,8.0
" ""96901",1100.0,42.0,190.0,510.0,22.0,4300.0,1990-05-16,7.9
" ""96901",1100.0,41.0,200.0,550.0,26.0,4300.0,1991-11-13,8.1
" ""96901",1100.0,46.0,180.0,440.0,23.0,4300.0,1991-05-08,7.9
" ""96901",1100.0,42.0,200.0,550.0,24.0,4300.0,1992-12-08,8.0
" ""97004",387.0,20.0,26.0,440.0,5.0,2200.0,1981-01-29,7.9
" ""97004",580.0,27.0,40.0,480.0,5.2,2800.0,1984-10-30,8.0
" ""97004",400.0,19.0,27.0,410.0,4.0,2200.0,1984-04-16,8.4
" ""97004",300.0,16.0,23.0,410.0,4.6,2000.0,1984-08-04,7.9
" ""97004",710.0,35.0,56.0,590.0,5.0,3200.0,1985-03-04,7.8
" ""97004",740.0,28.0,42.0,540.0,4.9,2900.0,1986-12-23,8.0
" ""97004",630.0,27.0,41.0,520.0,4.4,2700.0,1986-04-11,7.9
" ""97004",740.0,31.0,46.0,560.0,5.3,3000.0,1987-11-30,7.8
" ""97004",700.0,33.0,48.0,570.0,5.1,3000.0,1987-05-11,7.9
" ""97004",830.0,38.0,57.0,610.0,8.8,3300.0,1988-11-15,8.2
" ""97004",770.0,34.0,55.0,570.0,5.4,3200.0,1988-05-25,8.2
" ""97004",1100.0,47.0,71.0,660.0,6.7,4000.0,1989-05-17,8.0
" ""97004",880.0,40.0,58.0,610.0,6.4,3500.0,1990-01-16,8.2
" ""97004",950.0,45.0,65.0,650.0,6.1,3600.0,1990-11-15,8.0
" ""97004",1000.0,43.0,69.0,660.0,6.7,3900.0,1990-08-01,8.0
" ""97004",970.0,44.0,67.0,640.0,7.7,3700.0,1991-11-27,8.0
" ""97005",2250.0,38.0,207.0,1515.0,12.0,8200.0,1980-07-21,8.3
" ""97005",2600.0,64.0,270.0,1700.0,15.0,9900.0,1984-10-30,7.6
" ""97005",2500.0,61.0,270.0,1700.0,15.0,9600.0,1985-10-09,7.5
" ""97005",2600.0,62.0,290.0,1800.0,12.0,9800.0,1985-03-04,7.5
" ""97005",2700.0,66.0,280.0,1800.0,16.0,9700.0,1986-12-03,7.4
" ""97005",2700.0,60.0,280.0,1800.0,16.0,9500.0,1986-04-08,7.5
" ""97005",2700.0,56.0,240.0,1800.0,13.0,9200.0,1987-11-30,7.5
" ""97005",2700.0,63.0,280.0,1800.0,14.0,9600.0,1987-05-14,7.4
" ""97005",2600.0,69.0,280.0,1700.0,13.0,9500.0,1988-05-24,7.4
" ""97005",2300.0,47.0,220.0,1600.0,15.0,8700.0,1989-05-17,7.9
" ""97006",2642.0,84.0,272.0,1593.0,15.0,9200.0,1980-07-22,8.05
" ""97006",2500.0,100.0,280.0,1500.0,13.0,9400.0,1984-11-02,7.5
" ""97006",2600.0,84.0,280.0,1600.0,14.0,9300.0,1984-04-16,7.9
" ""97006",5800.0,170.0,460.0,3700.0,13.0,18000.0,1984-04-18,7.5
" ""97006",2600.0,97.0,280.0,1500.0,14.0,9200.0,1985-10-11,7.5
" ""97006",2500.0,100.0,300.0,1600.0,12.0,9300.0,1985-03-04,7.6
" ""97006",2600.0,98.0,280.0,1600.0,15.0,9200.0,1986-12-03,7.4
" ""97006",2500.0,100.0,290.0,1600.0,15.0,8800.0,1986-04-11,7.5
" ""97006",2600.0,93.0,260.0,1600.0,14.0,9000.0,1987-11-30,7.5
" ""97006",2600.0,96.0,280.0,1600.0,14.0,9100.0,1987-05-14,7.5
" ""97006",2600.0,98.0,280.0,1600.0,15.0,9200.0,1988-11-16,7.6
" ""97006",2500.0,98.0,290.0,1500.0,14.0,9100.0,1988-05-24,7.6
" ""97006",2600.0,93.0,280.0,1600.0,15.0,9100.0,1989-05-18,7.5
" ""97006",2700.0,95.0,280.0,1600.0,15.0,9300.0,1990-01-17,7.4
" ""97006",2600.0,97.0,280.0,1500.0,12.0,9200.0,1990-11-16,7.8
" ""97006",2600.0,89.0,260.0,1400.0,10.0,9300.0,1990-08-03,7.8
" ""97006",2600.0,140.0,290.0,1500.0,28.0,8900.0,1991-11-27,7.4
" ""97007",1463.0,92.0,142.0,856.0,12.0,5400.0,1980-09-15,8.0
" ""97007",1700.0,100.0,180.0,970.0,13.0,6600.0,1984-10-30,7.2
" ""97007",180.0,39.0,21.0,110.0,15.0,1000.0,1984-04-16,6.9
" ""97007",1700.0,100.0,180.0,920.0,15.0,6100.0,1985-10-09,7.2
" ""97007",210.0,43.0,26.0,140.0,16.0,1100.0,1985-03-04,7.4
" ""97007",2700.0,130.0,280.0,1400.0,16.0,8600.0,1986-12-23,7.1
" ""97007",2000.0,110.0,210.0,1100.0,17.0,6900.0,1986-04-08,7.4
" ""97007",2700.0,130.0,270.0,1600.0,15.0,8500.0,1987-11-30,7.2
" ""97007",2600.0,130.0,260.0,1400.0,15.0,8800.0,1987-05-14,7.2
" ""97007",2100.0,120.0,230.0,1200.0,18.0,7500.0,1988-11-16,7.2
" ""97007",2200.0,120.0,240.0,1200.0,16.0,7400.0,1988-05-24,7.4
" ""97007",2400.0,120.0,250.0,1300.0,17.0,8400.0,1989-05-18,7.4
" ""97007",2500.0,130.0,270.0,1400.0,17.0,8800.0,1990-01-17,7.2
" ""97007",2700.0,140.0,290.0,1400.0,15.0,9100.0,1990-11-16,7.3
" ""97007",2500.0,120.0,260.0,1400.0,16.0,8700.0,1990-08-02,7.5
" ""97007",2500.0,100.0,300.0,1600.0,18.0,9100.0,1991-11-27,7.5
" ""97008",5600.0,259.0,544.0,2708.0,24.0,17000.0,1980-09-15,7.8
